gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
A2ML1	2.0939921197089615	1.3536306777162987	6.585258068047501	0.0002133076898924084	0.003059436460641633	1.1007854992453305
TMEM92	3.069849226552104	-0.6579807196161004	6.582564966294258	0.00021388402287302602	0.003059775827646933	1.176004249974909
METTL1	1.3634007071533776	3.9582145396353736	6.569923221616956	0.0002166126302884341	0.003082878471688605	0.8144985812537504
SYNPR	2.4447437338724303	2.9411346005897507	6.5689841675870975	0.00021681685509749378	0.0030831431047211254	0.9443238220523895
LEMD1	2.441932125462195	1.2016146840601047	6.567997719660562	0.00021703161758419197	0.00308355700295624	1.0926238642465025
OPLAH	1.736175868342742	3.611398592252245	6.5625812353654664	0.00021821507742514698	0.0030924353421111486	0.8535034091591367
PLEKHA7	2.51904234831206	3.4551629941893323	6.551275003888688	0.0002207085800761667	0.003111841092092574	0.8620940662966579
EPB41	1.4477020254773336	7.841250827706252	6.543942315237586	0.00022234266868481425	0.003132221699903376	0.5538031874076221
BCL11B	1.4870861283925487	5.698184084811498	6.5368404536694396	0.00022393814263268645	0.0031493553014278483	0.6014148936170169
HIST2H4A	2.0641327418256985	6.247043145487405	6.527616034156735	0.00022602948577205942	0.0031668759918664145	0.5687753859570224
FEZF1	2.5283643048927873	5.3036229637795635	6.524183127761878	0.00022681332131809626	0.0031736667681316433	0.614360746166577
ZNF792	1.611062668514602	4.256869719200753	6.52021761740984	0.00022772252798901048	0.003183292385238225	0.7219201990244608
PRMT6	1.4326940570596705	5.139486505732118	6.51584451396593	0.00022872988508200882	0.003190466761236959	0.6190485427349461
HIST1H1D	1.3554049663646923	5.126147417566923	6.509135184196427	0.00023028503753447994	0.003208728345981692	0.6129070262459049
TCN2	1.9121838412281886	2.597940619382496	6.490903836460544	0.0002345705301878636	0.0032575099798413266	0.8988960242838537
NPY	1.675855792204839	4.875023513243847	6.456631230453179	0.00024286862131592065	0.0033580176833131283	0.5797043815773151
SHF	1.620998355911742	3.715639862472473	6.453742336966546	0.00024358284528290574	0.0033601889346376924	0.7215232041816311
HIST1H2BD	1.0290051244569574	7.512677321856536	6.452285116014125	0.00024394400035679744	0.0033623783418473435	0.4614275628640572
CTC1	1.3281068716228304	3.8761042602298352	6.447328247313991	0.0002451769614046388	0.0033681920198260096	0.6925283177205817
SYTL5	2.0126827043228115	2.9851675414472676	6.444591138235158	0.00024586074909897375	0.0033747943651114506	0.8058833987900895
GTF3C4	1.0076252007245605	5.758828194323731	6.426804299567312	0.00025035621793125613	0.003408333134114945	0.4767488351449778
CARMIL3	4.033243321341009	-1.9951475640186311	6.417706905694967	0.00025269073224350695	0.003431676510083734	0.9110023331594927
TMEM145	2.5674637117459476	-0.11238252983919311	6.4165285553271305	0.0002529948772046185	0.0034329999309571147	1.0093901642599912
CDH23	1.2966935708925194	4.838114718323983	6.414318775735912	0.00025356634176892793	0.00343794560852255	0.5367924166518314
MGARP	1.6684809715832793	2.58913464416354	6.4100977072489345	0.00025466192810936914	0.0034471719347746637	0.813181464874229
KPNA4	1.2804797140272797	5.683511585658289	6.407479373986231	0.0002553441624698063	0.0034535921778998473	0.4594759971716158
XG	2.246808337822395	2.189701193445112	6.404641177021279	0.0002560859777343132	0.003458324773836944	0.8465368459423912
FCGRT	1.4310496679277867	7.24858184607882	6.4033492277959	0.0002564244448526459	0.003458324773836944	0.412806359007976
SLC25A6	1.1303485129598494	8.482054319485865	6.3877942084006865	0.0002605388057569115	0.003489749213561728	0.3619352886699696
COL17A1	3.3006936340134394	0.2454991551972926	6.385320951657244	0.00026119972002756913	0.0034929679146037808	0.9610466833417695
KCNE3	2.5498017617223327	6.59289299423963	6.38335478588453	0.00026172645541481534	0.0034971960563030314	0.40155132208858024
CDC42BPG	2.1000291729136276	1.019801245644663	6.3740414498539035	0.00026423757194699547	0.003525077777082448	0.902417629012664
HIST1H3C	1.269138517239028	4.435016724942384	6.36447470613153	0.00026684489475312155	0.0035516548616857484	0.5283998688762308
RPL4P1	2.7926311134793105	-0.4886409858719477	6.363598464950076	0.0002670851298841291	0.0035516548616857484	0.9652342024423639
ONECUT2	2.2841278894709496	0.9574425619097472	6.357169734857705	0.00026885502633066174	0.0035609355122216595	0.8886278721425827
FGF13	1.3281893148599577	4.998982332863564	6.347674839381649	0.0002714929327082663	0.0035787508883742816	0.4461214264703539
FAM155B	2.352409904625796	1.2368374795697896	6.332857924290417	0.00027566700897395515	0.0036108647043893694	0.844738571882389
PCDH8	3.2143503636313904	0.34552342624109206	6.319974278262796	0.00027935440821773354	0.0036307512421502085	0.887824485470551
PIH1D2	2.4428844807917507	0.7131883669843315	6.318396130325886	0.0002798098374346599	0.0036307512421502085	0.8633089018798499
SH3RF2	1.271272849764388	4.133480727837548	6.316132185898931	0.0002804646165872096	0.0036320620318181463	0.5132842450864059
TRPT1	1.6703837204032186	2.993515275700915	6.315779075146302	0.0002805668966718455	0.0036320620318181463	0.66470243460709
MFSD13A	1.8825908859004183	2.4729724995070823	6.3144027022202405	0.000280965964474593	0.0036343954080673797	0.7217015641400986
MTERF1	1.3504625138509745	4.298686926539057	6.311746089995969	0.00028173800952596066	0.0036387143081000627	0.48699801210087923
C1ORF116	5.2050963741488125	-3.377061491060917	6.305278725247608	0.0002836273682239424	0.003660269587281631	0.5032020443221921
HES6	1.8434475507278931	2.2237597686939576	6.303356395523581	0.0002841916600946473	0.0036647044118881963	0.7342435373533034
COX7A2L	1.202589719035335	6.240543529232552	6.292507982744208	0.00028739961345750065	0.0036917402783570212	0.30740663553714853
SFPQ	0.8949320631358351	9.021859546119478	6.268863467168706	0.0002945316199538867	0.003765878118409626	0.21117610562496836
MPPED2	1.9173770722415333	1.634302204085024	6.265320647450726	0.0002956170755734862	0.003773727275672669	0.7435374982215626
CECR6	1.8657503277747625	1.55726482783923	6.257702671996296	0.00029796614866115775	0.0037806913703558767	0.7412815488139017
PGAP1	1.082488465421097	5.561200887281208	6.257132957136244	0.00029814265603349835	0.0037806913703558767	0.2984753134541638
HIST1H2BI	1.3175093893057896	6.146913901555532	6.230294570302463	0.00030659056349530383	0.0038635528597067534	0.23988809398849842
FAM72C	1.3332721127827756	3.6025514514826296	6.227533742159528	0.0003074745430886146	0.0038717548795745263	0.4874704143520585
PARD6A	1.9272057149274993	1.480471685014257	6.224515062459597	0.0003084443201073553	0.003881024024744745	0.711304965335871
MRPL44	1.1468414807038796	4.729941888841722	6.221298442914679	0.0003094814222815537	0.003891125618981321	0.3330052986252454
ARHGEF35	1.6685067127624886	2.2401299926948144	6.216947250265322	0.00031089049343689575	0.00389838623394962	0.638455039956483
IGF2BP1	1.2680769811251151	7.6616683025615	6.2143125387732425	0.00031174716489034836	0.0039011252421217446	0.19030263974150952
HIST1H2BB	1.1871317937398627	4.345968666409122	6.213669101527825	0.0003119567748556247	0.0039011252421217446	0.3709253540379489
CD83	1.2920393996584028	3.79557581816352	6.2130586434970905	0.000312155785825745	0.0039011252421217446	0.44412982986342264
ARHGAP32	1.0767044651877162	6.0710967044235495	6.211378701083512	0.00031270417892289025	0.0039050403817520933	0.22084182133245722
BNIP3	1.1311989048002182	6.40830826612252	6.204907830199431	0.0003148265086401124	0.003925640752254975	0.20408664785629593
HS3ST4	1.1532367067173164	4.894496880855884	6.202051185331608	0.0003157685159010917	0.003933923355811999	0.2931575594292193
FAM207A	1.2129523298757414	4.902415028453556	6.198245017511606	0.00031702849863325265	0.0039405352431119605	0.2880122316201241
PREX1	1.2965218189122245	6.998224154000122	6.196606464387967	0.0003175726365043553	0.0039405352431119605	0.1840739096969326
GOLGA7B	4.978180389326589	-0.7717791651056614	6.188411468308687	0.0003203096566465935	0.003967205881613178	0.79163147969797
SYT4	6.152168171308497	1.821257140658903	6.184280706468744	0.0003216991847037187	0.003980937659277827	0.6403696191820387
RHPN1	1.6670353563671538	2.944383027397884	6.18369211238729	0.00032189772270516717	0.003980937659277827	0.5247185690320357
ESRRB	2.6557624746036677	1.0543474784198303	6.182335689708753	0.00032235577366234434	0.003982857408808742	0.6962993234375423
LOXHD1	3.0265223846388345	4.7237215894464395	6.177513617842059	0.00032399000265507713	0.003996529972947211	0.28410655589494027
RTN2	1.7425227174656077	2.1076484575863543	6.172054975045196	0.00032585106467825233	0.00400004459219593	0.6016409291095961
CDC25B	1.2859902075181822	6.143354490946816	6.164142130058611	0.00032856994014542296	0.004027467258948583	0.1646382197307812
INO80B	1.2893695075508078	3.9295144883482704	6.163191403501856	0.00032889830163516535	0.004028519094290901	0.3693251353596372
CACNA1I	2.6982324549995167	1.4303340912960107	6.1602412921740655	0.000329919528108961	0.0040351396361179214	0.6453936729483898
GFRA2	1.8893302345317902	2.99768463348824	6.159654446435449	0.00033012309276302186	0.0040351396361179214	0.4913664731183749
CTAGE15	5.128121173748899	-3.4072105095143788	6.157596378801864	0.00033083809522333976	0.0040375975009840455	0.3833288499174943
IPCEF1	3.0565398970599453	-0.651372976086118	6.155688877581107	0.000331502322161178	0.004042527216428051	0.758882727033189
MBOAT2	1.2611687732530639	4.985029224096996	6.150751819949661	0.00033322837245376073	0.0040576173299739825	0.2253101603977843
PHKA2	1.5207525835245708	5.099103705001908	6.140435010197564	0.000336867501392291	0.004080246202648776	0.20257482191675447
SNTG2	3.1697443471104356	0.07501682230684417	6.13776437121901	0.0003378167006869622	0.004080246202648776	0.7140148948953131
MFAP3L	2.1208912710421917	2.6278601502559558	6.1375845105636335	0.0003378807333018128	0.004080246202648776	0.5103999922192024
QRFPR	2.532064095894883	2.3047122569843848	6.119457742676704	0.00034440362970088835	0.004127717990874221	0.5245322555766281
ARMC1	1.2394601302490886	4.29553217866217	6.116235839745988	0.0003455775753484627	0.004132251943097636	0.266937303038401
FRMD5	1.9734541562133332	1.3913690594334653	6.115189500260018	0.00034595977745810236	0.00413384600273498	0.5991915773439915
NUDT15	1.4853352999588787	4.3528744053125195	6.114391802513702	0.00034625147161681185	0.004134357075545383	0.2573856861715029
PAIP2B	1.673131968120274	2.6282483437957804	6.106449954167099	0.00034917048199522996	0.004162733842637698	0.4756063738077252
BTBD10P1	3.317144486719116	-1.32990163984566	6.102070484180835	0.0003507918076146785	0.004173321744947931	0.6895339608005582
IFNLR1	3.0107575056578026	-0.36456286032173835	6.101449529929248	0.0003510223660480619	0.004173321744947931	0.6975270606988389
SMN1	1.3708697930760292	3.7388181817147585	6.099512690438324	0.0003517425883062895	0.004178893168225437	0.32399557788964906
FBXO45	1.0691760044506315	4.7819782793747665	6.097936653022891	0.0003523298534011287	0.0041828781523512125	0.1865534161713498
PHOSPHO1	1.9223212674976282	3.9484952677766705	6.0963151193748075	0.00035293520578909434	0.004184124250623546	0.29075551459530047
NPY1R	1.3094143587206801	6.132161864370771	6.096305896317917	0.0003529386522441801	0.004184124250623546	0.087131525841591
ORMDL2	1.433295381602575	4.58854609201347	6.090131306442592	0.0003552543551572889	0.004202167309277135	0.20015882543637087
TXNIP	0.9766296564885613	6.5939342413148365	6.089551574874844	0.0003554726395047489	0.004202167309277135	0.06812141926065518
RET	1.3361347060746276	6.203922846704577	6.08366454653105	0.0003576977005782547	0.004216359267492852	0.0702571690161733
ST6GAL1	1.346464146714105	5.626164292540547	6.080112068801586	0.000359047859780993	0.00422638263862687	0.09214193010426186
RAB3B	1.1194780774784512	6.465639775860279	6.07639696495058	0.00036046587113087915	0.004232160399363519	0.055454493163552776
TMEM178B	2.0562618876900607	1.1854222518789927	6.075742385883367	0.00036071635873479374	0.004232160399363519	0.5712935180150698
CRLF1	1.1408770563015684	7.843472913741375	6.074825439079064	0.00036106757094937124	0.004232160399363519	0.025126668503585137
UNC13A	1.5747164217996692	2.605981167801638	6.067903414578072	0.0003637311298351894	0.0042573716246882744	0.43492370842976324
LRRC10B	3.9345491636931818	1.4593928706564268	6.063422348262921	0.00036546702758771045	0.00427467736704527	0.5371242975054171
HR	1.953759009842568	2.770456083260344	6.05892574249418	0.00036721817753059097	0.004286152346927931	0.4058379260901832
HBA1	5.216053101754008	-2.191935401852237	6.0577067961609545	0.00036769448209164157	0.004286152346927931	0.5643181761046083
PPAN	1.3060080010425095	4.912424025477836	6.048342921662194	0.00037137633631727517	0.004313552649235688	0.1154262744247907
H2AFY2	1.5859277601121065	6.408962461233335	6.044341903495128	0.00037296196788819716	0.0043288087523795015	0.019582451365073972
CPNE7	1.1553583394308395	4.10971095336298	6.037553458231245	0.0003756694642336231	0.004352245733245011	0.20148097723192837
TMEM198	1.911511411019875	2.680785731848042	6.037308977649689	0.00037576737801633725	0.004352245733245011	0.39193054493621116
SERPINB4	2.9090758937589123	-0.6633760998428907	6.026419938730516	0.00038015721304539155	0.004390842247198128	0.627521871584122
OCIAD2	0.9262276467908714	6.2260549987281335	6.022071620151045	0.00038192605353131967	0.004405145710487284	-0.001721493821189135
GDF6	1.092200725203452	5.156857970472425	6.012598966735443	0.0003858110582097977	0.004431490916878652	0.049963659528604154
PDE4A	1.413055814560222	3.9407624424329555	6.005701249169986	0.00038866755112522845	0.004461215864988887	0.188074000932545
BNIP2	0.9290585101518758	6.123568301546442	5.997319859528712	0.0003921700355280724	0.00448613995377429	-0.027291545237482673
DLGAP1	1.404546520494807	5.9487791346675225	5.996468020959461	0.00039252796143488027	0.00448613995377429	-0.021686699761592543
ALMS1	1.226398083055341	7.118146298533057	5.992141397869162	0.00039435151862795203	0.004492307525988789	-0.05378439246063582
UNC5A	1.9198494822448586	2.2605728817800332	5.986940092419405	0.0003965561618878355	0.004508145990961711	0.3806354481632246
GPAM	1.298286902218742	3.7675124053387123	5.983945340060391	0.0003978317180085983	0.004516907461124091	0.1876203084132495
MEX3A	1.0943804891840765	5.609186852692927	5.9838538220461075	0.0003978707698009841	0.004516907461124091	-0.018409420553409106
PLEKHD1	2.2799109599294125	1.3596336296073313	5.974853671150784	0.0004017320563544909	0.0045421155370944455	0.4468442518222018
C19ORF48	1.2762509821426082	4.255863750729447	5.966835043762306	0.00040520722329318736	0.004572069817715047	0.10025951674042588
MED20	1.6631815501140172	3.025237021782096	5.96369688247941	0.0004065763133229359	0.004582476098268748	0.26632605625079453
POU4F2	2.6620627767483396	2.015195438009873	5.963131076980028	0.0004068237026971528	0.004582476098268748	0.3776440679103654
SMARCC1	1.1575626272581045	7.202840798923	5.960928538483339	0.00040778831588691327	0.0045887236711150015	-0.09174670697105203
KCTD16	2.431145357646055	0.9507930918329055	5.9515399405299485	0.00041192860357942883	0.004629040715054623	0.4516146313795044
ZC3H13	1.0298365875719657	8.802112808163196	5.945030956446244	0.00041482632267584435	0.004655304319812904	-0.15554509874675748
KCNF1	5.743945361659313	0.31980629392423987	5.941566226570186	0.0004163779763319775	0.004669562328762872	0.48732624767241983
NUP62CL	4.052015530936753	-0.5080957382220479	5.934717413546826	0.0004194641074480461	0.004688344118845624	0.5287079873547382
CBX6	1.1365846208446797	5.788254911022241	5.929275786578684	0.0004219342059356887	0.004706583893733763	-0.0926458213203416
MRPL12	1.1287086408370666	6.69138429050153	5.929107725681981	0.0004220107491421328	0.004706583893733763	-0.12045083158420145
VIPR1	3.7061074210083373	-0.8992843827145907	5.927947849484414	0.00042253943320123366	0.004706583893733763	0.5279683211522626
AP3B2	1.4951109274393093	2.571438149948453	5.92772797831574	0.00042263973549514557	0.004706583893733763	0.2801033102010093
LRRIQ1	1.9779388950589727	3.0052516725973866	5.925203531250116	0.00042379324517731194	0.004714522444172789	0.2247439592423497
DNAI1	4.907836566023059	-1.002408959906985	5.913773914483004	0.0004290596375307863	0.004754003682287411	0.5128931691798995
KRTAP4-9	3.5096747945335394	0.2432149243129994	5.907553423128404	0.00043195624920824686	0.004782907562066515	0.4560170680396487
